hibernate,hibernate,hibernate3,2.1.8,/Users/huanghao/code/java/dagger/opensoft/hibernate/hibernate/hibernate-2.1.8.jar,967576
hibernate,hibernate,hibernate3,3.0.1,/Users/huanghao/code/java/dagger/opensoft/hibernate/hibernate/hibernate-3.0.1.jar,1623987
hibernate,hibernate,hibernate3,3.0.3,/Users/huanghao/code/java/dagger/opensoft/hibernate/hibernate/hibernate-3.0.3.jar,1650912
hibernate,hibernate,hibernate3,3.0.5,/Users/huanghao/code/java/dagger/opensoft/hibernate/hibernate/hibernate-3.0.5.jar,1674454
hibernate,hibernate,hibernate3,3.0,/Users/huanghao/code/java/dagger/opensoft/hibernate/hibernate/hibernate-3.0.jar,1603313
hibernate,hibernate,hibernate3,3.0,/Users/huanghao/code/java/dagger/opensoft/hibernate/hibernate/hibernate-3.0alpha.jar,1199517
hibernate,hibernate,hibernate3,3.0,/Users/huanghao/code/java/dagger/opensoft/hibernate/hibernate/hibernate-3.0beta1.jar,1372086
hibernate,hibernate,hibernate3,3.0,/Users/huanghao/code/java/dagger/opensoft/hibernate/hibernate/hibernate-3.0beta3.jar,1414742
hibernate,hibernate,hibernate3,3.0,/Users/huanghao/code/java/dagger/opensoft/hibernate/hibernate/hibernate-3.0beta4b.jar,1501092
hibernate,hibernate,hibernate3,3.0,/Users/huanghao/code/java/dagger/opensoft/hibernate/hibernate/hibernate-3.0rc1.jar,1597242
hibernate,hibernate,hibernate3,3.1,/Users/huanghao/code/java/dagger/opensoft/hibernate/hibernate/hibernate-3.1.jar,1925498
hibernate,hibernate,hibernate3,3.1.2,/Users/huanghao/code/java/dagger/opensoft/hibernate/hibernate/hibernate-3.1.2.jar,1955860
hibernate-annotations,hibernate,hibernate-annotations,3.2.0,/Users/huanghao/code/java/dagger/opensoft/org.hibernate/hibernate-annotations/hibernate-annotations-3.2.0.ga.jar,363721
hibernate-annotations,hibernate,hibernate-annotations,3.3.1,/Users/huanghao/code/java/dagger/opensoft/org.hibernate/hibernate-annotations/hibernate-annotations-3.3.1.GA.jar,280196
hibernate-annotations,hibernate,hibernate-annotations,3.4.0,/Users/huanghao/code/java/dagger/opensoft/org.hibernate/hibernate-annotations/hibernate-annotations-3.4.0.CR1.jar,279736
hibernate-annotations,hibernate,hibernate-annotations,3.4.0,/Users/huanghao/code/java/dagger/opensoft/org.hibernate/hibernate-annotations/hibernate-annotations-3.4.0.CR2.jar,279715
hibernate-annotations,hibernate,hibernate-annotations,3.4.0,/Users/huanghao/code/java/dagger/opensoft/org.hibernate/hibernate-annotations/hibernate-annotations-3.4.0.GA.jar,279714
hibernate-annotations,hibernate,hibernate-annotations,3.5.0,/Users/huanghao/code/java/dagger/opensoft/org.hibernate/hibernate-annotations/hibernate-annotations-3.5.0-Beta-2.jar,314376
hibernate-annotations,hibernate,hibernate-annotations,3.5.0,/Users/huanghao/code/java/dagger/opensoft/org.hibernate/hibernate-annotations/hibernate-annotations-3.5.0-Beta-3.jar,339318
hibernate-annotations,hibernate,hibernate-annotations,3.5.0,/Users/huanghao/code/java/dagger/opensoft/org.hibernate/hibernate-annotations/hibernate-annotations-3.5.0-Beta-4.jar,356891
hibernate-annotations,hibernate,hibernate-annotations,3.5.0,/Users/huanghao/code/java/dagger/opensoft/org.hibernate/hibernate-annotations/hibernate-annotations-3.5.0-CR-1.jar,358337
hibernate-annotations,hibernate,hibernate-annotations,3.5.0,/Users/huanghao/code/java/dagger/opensoft/org.hibernate/hibernate-annotations/hibernate-annotations-3.5.0-CR-2.jar,358527
hibernate-annotations,hibernate,hibernate-annotations,3.5.0,/Users/huanghao/code/java/dagger/opensoft/org.hibernate/hibernate-annotations/hibernate-annotations-3.5.0-Final.jar,365044
hibernate-annotations,hibernate,hibernate-annotations,3.5.0,/Users/huanghao/code/java/dagger/opensoft/org.hibernate/hibernate-annotations/hibernate-annotations-3.5.0.Beta-1.jar,305675
hibernate-annotations,hibernate,hibernate-annotations,3.5.1,/Users/huanghao/code/java/dagger/opensoft/org.hibernate/hibernate-annotations/hibernate-annotations-3.5.1-Final.jar,365055
hibernate-annotations,hibernate,hibernate-annotations,3.5.2,/Users/huanghao/code/java/dagger/opensoft/org.hibernate/hibernate-annotations/hibernate-annotations-3.5.2-Final.jar,365360
hibernate-annotations,hibernate,hibernate-annotations,3.5.3,/Users/huanghao/code/java/dagger/opensoft/org.hibernate/hibernate-annotations/hibernate-annotations-3.5.3-Final.jar,365545
hibernate-annotations,hibernate,hibernate-annotations,3.5.4,/Users/huanghao/code/java/dagger/opensoft/org.hibernate/hibernate-annotations/hibernate-annotations-3.5.4-Final.jar,365547
hibernate-annotations,hibernate,hibernate-annotations,3.5.5,/Users/huanghao/code/java/dagger/opensoft/org.hibernate/hibernate-annotations/hibernate-annotations-3.5.5-Final.jar,365548
hibernate-annotations,hibernate,hibernate-annotations,3.5.6,/Users/huanghao/code/java/dagger/opensoft/org.hibernate/hibernate-annotations/hibernate-annotations-3.5.6-Final.jar,365546
hibernate-annotations,hibernate,hibernate-annotations,3.1,/Users/huanghao/code/java/dagger/opensoft/org.hibernate/hibernate-annotations/hibernate-annotations-3.1beta5.jar,196266
hibernate-annotations,hibernate,hibernate-annotations,3.0,/Users/huanghao/code/java/dagger/opensoft/org.hibernate/hibernate-annotations/hibernate-annotations-3.0beta2.jar,130870
easymock,org.easymock,easymock,2.0,/Users/huanghao/code/java/dagger/opensoft/org.easymock/easymock/easymock-2.0.jar,60381
easymock,org.easymock,easymock,2.2,/Users/huanghao/code/java/dagger/opensoft/org.easymock/easymock/easymock-2.2.jar,62696
easymock,org.easymock,easymock,2.3,/Users/huanghao/code/java/dagger/opensoft/org.easymock/easymock/easymock-2.3.jar,71303
easymock,org.easymock,easymock,2.4,/Users/huanghao/code/java/dagger/opensoft/org.easymock/easymock/easymock-2.4.jar,81133
easymock,org.easymock,easymock,2.5.1,/Users/huanghao/code/java/dagger/opensoft/org.easymock/easymock/easymock-2.5.1.jar,93275
easymock,org.easymock,easymock,2.5.2,/Users/huanghao/code/java/dagger/opensoft/org.easymock/easymock/easymock-2.5.2.jar,94568
easymock,org.easymock,easymock,2.5,/Users/huanghao/code/java/dagger/opensoft/org.easymock/easymock/easymock-2.5.jar,88872
easymock,org.easymock,easymock,3.0,/Users/huanghao/code/java/dagger/opensoft/org.easymock/easymock/easymock-3.0.jar,114128
easymock,org.easymock,easymock,3.1,/Users/huanghao/code/java/dagger/opensoft/org.easymock/easymock/easymock-3.1.jar,111969
easymock,org.easymock,easymock,3.2,/Users/huanghao/code/java/dagger/opensoft/org.easymock/easymock/easymock-3.2.jar,119780
easymock,org.easymock,easymock,3.3.1,/Users/huanghao/code/java/dagger/opensoft/org.easymock/easymock/easymock-3.3.1.jar,126646
easymock,org.easymock,easymock,3.3,/Users/huanghao/code/java/dagger/opensoft/org.easymock/easymock/easymock-3.3.jar,126613
easymock,org.easymock,easymock,3.4,/Users/huanghao/code/java/dagger/opensoft/org.easymock/easymock/easymock-3.4.jar,474311
easymockclassextension,org.easymock,easymockclassextension,2.2.1,/Users/huanghao/code/java/dagger/opensoft/org.easymock/easymockclassextension/easymockclassextension-2.2.1.jar,16071
easymockclassextension,org.easymock,easymockclassextension,2.2.2,/Users/huanghao/code/java/dagger/opensoft/org.easymock/easymockclassextension/easymockclassextension-2.2.2.jar,44584
easymockclassextension,org.easymock,easymockclassextension,2.2,/Users/huanghao/code/java/dagger/opensoft/org.easymock/easymockclassextension/easymockclassextension-2.2.jar,15887
easymockclassextension,org.easymock,easymockclassextension,2.3,/Users/huanghao/code/java/dagger/opensoft/org.easymock/easymockclassextension/easymockclassextension-2.3.jar,51270
easymockclassextension,org.easymock,easymockclassextension,2.4,/Users/huanghao/code/java/dagger/opensoft/org.easymock/easymockclassextension/easymockclassextension-2.4.jar,63697
easymockclassextension,org.easymock,easymockclassextension,2.5.1,/Users/huanghao/code/java/dagger/opensoft/org.easymock/easymockclassextension/easymockclassextension-2.5.1.jar,35605
easymockclassextension,org.easymock,easymockclassextension,2.5.2,/Users/huanghao/code/java/dagger/opensoft/org.easymock/easymockclassextension/easymockclassextension-2.5.2.jar,37067
easymockclassextension,org.easymock,easymockclassextension,2.5,/Users/huanghao/code/java/dagger/opensoft/org.easymock/easymockclassextension/easymockclassextension-2.5.jar,31050
easymockclassextension,org.easymock,easymockclassextension,3.0,/Users/huanghao/code/java/dagger/opensoft/org.easymock/easymockclassextension/easymockclassextension-3.0.jar,11629
easymockclassextension,org.easymock,easymockclassextension,3.1,/Users/huanghao/code/java/dagger/opensoft/org.easymock/easymockclassextension/easymockclassextension-3.1.jar,10443
easymockclassextension,org.easymock,easymockclassextension,3.2,/Users/huanghao/code/java/dagger/opensoft/org.easymock/easymockclassextension/easymockclassextension-3.2.jar,10414
easymockclassextension,org.easymock,easymockclassextension,20150707,/Users/huanghao/code/java/dagger/opensoft/org.easymock/easymockclassextension/easymockclassextension-20050707.jar,11952
